date,true_peak,pred_peak,true_peak_time,pred_peak_time
2019-10-16,8498.22,8432.68,18:30:00,19:00:00
2019-10-17,8263.08,8158.07,19:00:00,19:00:00
2019-10-18,7948.88,8073.72,19:00:00,07:00:00
2019-10-19,7628.16,7178.7,19:00:00,19:00:00
2019-10-20,7794.19,7656.76,19:00:00,19:00:00
2019-10-21,8319.76,8201.4,19:00:00,19:00:00
2019-10-22,8298.95,8346.12,18:00:00,18:30:00
2019-10-23,8579.75,8701.16,18:00:00,17:30:00
2019-10-24,8867.53,9287.21,18:00:00,17:30:00
2019-10-25,9514.79,9907.97,16:30:00,16:30:00
2019-10-26,7875.88,7519.49,17:30:00,19:00:00
2019-10-27,7694.57,7478.23,19:00:00,19:00:00
2019-10-28,8243.99,8159.47,19:00:00,19:00:00
2019-10-29,8443.09,8377.08,19:00:00,18:00:00
2019-10-30,8858.65,9030.39,17:00:00,17:00:00
2019-10-31,9272.97,9300.95,17:00:00,17:30:00
2019-11-01,9039.92,9212.92,17:00:00,17:00:00
2019-11-02,8302.58,8674.55,17:00:00,17:30:00
2019-11-03,8360.95,8373.28,19:00:00,17:30:00
2019-11-04,8475.74,8317.65,17:00:00,19:00:00
2019-11-05,8276.54,8527.5,19:00:00,19:00:00
2019-11-06,8311.68,8029.17,18:00:00,19:00:00
2019-11-07,8871.9,8354.84,18:00:00,17:30:00
2019-11-08,8659.74,8105.57,17:00:00,17:00:00
2019-11-09,7507.31,7449.13,19:00:00,19:00:00
2019-11-10,7695.01,7633.55,19:30:00,19:30:00
2019-11-11,8653.88,8578.86,18:00:00,18:00:00
2019-11-12,10183.0,9989.34,17:00:00,17:00:00
2019-11-13,8149.4,8110.22,19:30:00,19:00:00
2019-11-14,8397.91,8472.84,19:30:00,18:00:00
2019-11-15,9016.46,8918.54,17:00:00,17:00:00
2019-11-16,7694.43,7600.04,19:00:00,19:30:00
2019-11-17,7672.29,7635.63,19:30:00,19:30:00
2019-11-18,8692.17,8590.14,18:00:00,17:30:00
2019-11-19,10106.45,10123.5,17:00:00,17:00:00
2019-11-20,9068.55,8845.87,17:00:00,18:00:00
2019-11-21,10655.79,10461.28,17:00:00,17:00:00
2019-11-22,9104.23,9033.5,16:30:00,16:30:00
2019-11-23,8003.71,7989.91,17:30:00,17:30:00
2019-11-24,8126.75,7825.56,18:00:00,19:30:00
2019-11-25,9436.87,10032.1,15:30:00,17:00:00
2019-11-26,9340.89,9700.1,17:00:00,16:00:00
2019-11-27,8346.22,8251.36,18:00:00,19:30:00
2019-11-28,9024.31,8840.07,17:30:00,17:30:00
2019-11-29,9765.25,9552.88,17:00:00,17:30:00
2019-11-30,7656.39,7919.44,08:30:00,19:30:00
2019-12-01,7897.46,7688.08,19:30:00,19:30:00
2019-12-02,8101.64,8342.01,19:30:00,18:00:00
2019-12-03,8471.69,8344.63,18:00:00,18:00:00
2019-12-04,8921.47,8636.36,17:00:00,17:30:00
2019-12-05,9842.08,9883.13,17:00:00,17:30:00
2019-12-06,9454.78,9446.48,17:00:00,17:00:00
2019-12-07,8056.4,8113.1,18:00:00,17:30:00
2019-12-08,8176.57,7948.54,18:00:00,19:30:00
2019-12-09,9992.34,10037.82,17:00:00,17:00:00
2019-12-10,10768.37,11405.13,15:30:00,15:30:00
2019-12-11,8813.46,8580.83,18:00:00,17:00:00
2019-12-12,8612.08,8371.23,17:30:00,18:00:00
2019-12-13,8219.17,8144.18,16:30:00,17:00:00
2019-12-14,8332.41,8160.16,18:00:00,17:30:00
2019-12-15,8896.97,8949.36,18:00:00,18:00:00
2019-12-16,8675.44,8725.75,17:00:00,17:00:00
2019-12-17,9058.9,8821.69,17:00:00,17:00:00
2019-12-18,9868.04,10043.55,17:00:00,17:00:00
2019-12-19,11454.8,11946.37,14:30:00,14:00:00
2019-12-20,9813.26,9714.21,16:30:00,17:00:00
2019-12-21,11269.83,11219.15,16:30:00,16:00:00
2019-12-22,7642.72,7538.93,19:30:00,18:00:00
2019-12-23,8460.16,8865.57,18:00:00,17:00:00
2019-12-24,8670.76,8575.96,16:30:00,16:30:00
2019-12-25,7430.68,7410.29,20:00:00,20:30:00
2019-12-26,8509.18,8162.36,18:00:00,17:30:00
2019-12-27,9324.59,8961.96,17:00:00,17:30:00
2019-12-28,9806.43,10020.88,17:00:00,17:00:00
2019-12-29,9773.2,10704.4,17:30:00,17:00:00
2019-12-30,10848.99,11417.2,17:00:00,17:00:00
2019-12-31,11638.99,11803.36,16:30:00,16:00:00
2020-01-01,8492.82,7956.49,17:00:00,17:00:00
2020-01-02,9101.15,8639.27,17:00:00,17:00:00
2020-01-03,10858.09,10157.27,17:00:00,17:30:00
2020-01-04,12334.04,12075.85,16:30:00,16:30:00
2020-01-05,8220.91,8045.49,17:00:00,00:00:00
2020-01-06,8795.51,8605.86,17:00:00,17:00:00
2020-01-07,10506.18,10521.42,17:00:00,17:00:00
2020-01-08,9715.67,9440.79,17:00:00,16:00:00
2020-01-09,9179.49,8977.85,17:00:00,17:00:00
2020-01-10,11920.34,11992.62,17:00:00,17:00:00
2020-01-11,8302.9,8303.61,00:00:00,00:00:00
2020-01-12,7690.59,7576.24,18:00:00,18:30:00
2020-01-13,8671.97,8670.93,18:00:00,17:00:00
2020-01-14,9412.35,9405.18,17:00:00,17:30:00
2020-01-15,9524.55,10229.8,17:00:00,17:30:00
2020-01-16,9316.72,10203.81,17:00:00,17:30:00
2020-01-17,8401.15,8721.21,11:00:00,17:00:00
2020-01-18,7744.74,7795.71,19:30:00,18:00:00
2020-01-19,8025.98,8289.21,19:30:00,18:00:00
2020-01-20,9787.26,10258.81,16:00:00,17:00:00
2020-01-21,9925.09,10031.3,17:00:00,17:30:00
2020-01-22,11679.1,11035.7,17:00:00,17:00:00
2020-01-23,13330.14,12878.6,17:00:00,16:30:00
2020-01-24,10052.6,10404.36,17:00:00,17:30:00
2020-01-25,9861.13,9326.91,18:00:00,17:30:00
2020-01-26,10840.67,10860.84,18:00:00,17:00:00
2020-01-27,11056.05,10122.05,18:00:00,17:00:00
2020-01-28,12349.85,12048.15,16:30:00,17:00:00
2020-01-29,10778.14,10357.56,17:00:00,17:30:00
2020-01-30,11979.43,11261.68,17:00:00,17:00:00
2020-01-31,13143.76,13036.63,15:30:00,16:30:00
2020-02-01,13634.63,13146.1,17:30:00,17:00:00
2020-02-02,10938.26,12519.05,15:00:00,15:00:00
2020-02-03,10741.33,10586.01,16:30:00,17:00:00
2020-02-04,8166.43,8692.74,18:00:00,18:00:00
2020-02-05,8698.81,8981.5,17:00:00,17:00:00
2020-02-06,8592.13,9005.94,17:30:00,17:00:00
2020-02-07,8552.26,8676.8,08:30:00,08:30:00
2020-02-08,7873.51,7814.95,18:00:00,18:30:00
2020-02-09,7920.61,8047.0,18:00:00,18:00:00
2020-02-10,9346.36,10262.35,17:00:00,17:00:00
2020-02-11,10020.15,10390.31,17:00:00,17:30:00
2020-02-12,9397.17,9773.19,17:00:00,17:30:00
2020-02-13,9502.26,9291.22,17:00:00,17:30:00
2020-02-14,9197.97,9277.3,17:00:00,17:00:00
2020-02-15,8881.07,8844.84,18:00:00,17:30:00
2020-02-16,8594.98,8349.43,17:30:00,17:30:00
2020-02-17,9255.9,9522.88,17:00:00,17:00:00
2020-02-18,11079.33,11422.42,16:30:00,17:00:00
2020-02-19,9104.13,9274.71,18:00:00,17:30:00
2020-02-20,8722.59,8666.67,18:00:00,18:00:00
2020-02-21,8413.87,8446.17,16:30:00,17:00:00
2020-02-22,7801.96,7868.99,19:00:00,18:00:00
2020-02-23,8139.82,8078.45,19:30:00,18:00:00
2020-02-24,9418.22,9370.98,17:00:00,17:30:00
2020-02-25,10252.21,10146.01,17:00:00,17:30:00
2020-02-26,10196.1,11059.88,17:00:00,17:00:00
2020-02-27,9024.06,8950.05,18:00:00,18:00:00
2020-02-28,8559.55,8447.52,17:00:00,17:00:00
2020-02-29,8329.8,8221.17,18:30:00,18:00:00
2020-03-01,9781.28,9455.67,18:00:00,18:00:00
2020-03-02,11344.04,10494.41,15:30:00,16:00:00
2020-03-03,8786.32,8683.89,17:00:00,17:00:00
2020-03-04,8827.24,8862.35,17:00:00,17:00:00
2020-03-05,9021.99,8956.63,10:00:00,17:00:00
2020-03-06,8680.04,9171.15,17:00:00,17:00:00
2020-03-07,7680.05,7858.66,19:00:00,19:00:00
2020-03-08,7691.79,7970.98,19:30:00,19:00:00
2020-03-09,8220.92,8477.86,18:00:00,18:00:00
2020-03-10,8392.67,8529.33,19:00:00,18:00:00
2020-03-11,8509.13,8428.04,19:00:00,19:00:00
2020-03-12,8631.93,8508.03,19:00:00,19:00:00
2020-03-13,8295.05,8335.57,18:00:00,17:30:00
2020-03-14,7705.42,8033.24,18:30:00,19:00:00
2020-03-15,7939.49,8027.51,19:00:00,19:00:00
2020-03-16,8476.08,8445.49,19:00:00,18:30:00
2020-03-17,8458.57,8506.72,19:00:00,18:30:00
2020-03-18,8498.9,8566.72,18:00:00,18:00:00
2020-03-19,9539.15,9455.93,18:00:00,18:00:00
2020-03-20,10226.72,10199.01,17:00:00,17:00:00
2020-03-21,8131.27,8028.72,19:00:00,18:30:00
2020-03-22,8287.98,8081.77,18:00:00,18:30:00
2020-03-23,8224.17,8504.21,18:00:00,18:30:00
2020-03-24,8389.77,8555.09,18:00:00,18:30:00
2020-03-25,8347.31,8494.49,17:00:00,18:30:00
2020-03-26,8322.77,8491.12,18:30:00,19:00:00
2020-03-27,7959.54,8040.05,18:30:00,18:30:00
2020-03-28,7840.03,7712.17,18:30:00,18:30:00
2020-03-29,7956.25,8037.83,18:30:00,18:30:00
2020-03-30,8317.5,8678.55,18:00:00,18:00:00
2020-03-31,8523.36,8770.25,18:00:00,18:00:00
2020-04-01,8324.82,8720.18,18:00:00,18:30:00
2020-04-02,8398.97,8611.81,17:30:00,18:30:00
2020-04-03,8414.49,8079.32,18:00:00,17:00:00
2020-04-04,7730.94,7665.71,18:30:00,18:30:00
2020-04-05,8088.95,8050.31,18:30:00,18:30:00
2020-04-06,8725.82,8611.08,18:30:00,18:30:00
2020-04-07,8723.16,8781.06,18:30:00,18:30:00
2020-04-08,8639.7,8665.7,18:30:00,18:30:00
2020-04-09,8536.62,8627.06,18:30:00,18:30:00
2020-04-10,8115.61,7621.58,18:30:00,18:30:00
2020-04-11,8093.91,7484.96,18:30:00,18:30:00
2020-04-12,8122.55,7704.69,18:30:00,18:30:00
2020-04-13,8237.26,8078.52,18:30:00,18:30:00
2020-04-14,8753.41,8605.35,18:30:00,18:30:00
2020-04-15,8805.66,8679.08,18:30:00,18:00:00
2020-04-16,8675.58,8650.28,18:30:00,18:30:00
2020-04-17,8478.38,8254.54,18:30:00,18:30:00
2020-04-18,8132.82,8078.17,18:30:00,18:30:00
2020-04-19,8267.96,8519.12,18:30:00,18:30:00
2020-04-20,8868.11,8916.12,18:30:00,18:30:00
2020-04-21,8685.43,8647.23,18:30:00,18:30:00
2020-04-22,8632.97,8611.23,18:30:00,18:30:00
2020-04-23,8756.95,8618.68,18:30:00,18:30:00
2020-04-24,8492.38,8385.32,18:30:00,18:30:00
2020-04-25,8071.34,8333.29,18:30:00,18:30:00
2020-04-26,8191.68,8451.03,18:30:00,18:30:00
2020-04-27,8876.89,8988.82,18:30:00,18:30:00
2020-04-28,8769.32,8849.78,18:30:00,18:30:00
2020-04-29,8852.97,8639.96,18:00:00,18:30:00
2020-04-30,9471.04,9197.73,18:00:00,18:30:00
2020-05-01,9826.56,9552.54,18:30:00,18:30:00
2020-05-02,9186.82,9030.95,18:30:00,18:30:00
2020-05-03,9080.3,8899.13,18:30:00,18:30:00
2020-05-04,9823.34,9616.76,18:30:00,18:30:00
2020-05-05,9513.53,9323.02,18:30:00,18:30:00
2020-05-06,9291.21,8942.03,18:30:00,18:30:00
2020-05-07,9144.39,8963.83,18:00:00,18:30:00
2020-05-08,8651.19,8598.35,18:00:00,18:30:00
2020-05-09,8345.99,8365.29,18:30:00,18:30:00
2020-05-10,9079.5,9416.55,18:30:00,18:30:00
2020-05-11,10250.27,10045.82,18:30:00,18:30:00
2020-05-12,10008.65,9613.95,18:30:00,18:00:00
2020-05-13,10195.56,9731.35,18:00:00,18:30:00
2020-05-14,10376.27,10271.46,18:00:00,18:30:00
2020-05-15,10242.8,9713.83,18:00:00,18:30:00
2020-05-16,9255.04,9125.87,18:30:00,18:30:00
2020-05-17,9310.81,9142.66,18:30:00,18:30:00
2020-05-18,10136.43,9815.8,18:00:00,18:30:00
2020-05-19,9721.22,9549.11,18:00:00,18:30:00
2020-05-20,9354.23,9254.64,18:00:00,18:30:00
2020-05-21,10104.44,9798.26,18:00:00,18:30:00
2020-05-22,10680.81,10534.56,18:00:00,18:00:00
2020-05-23,10032.05,9948.11,18:00:00,18:00:00
2020-05-24,9935.7,9920.88,18:30:00,18:30:00
2020-05-25,11148.12,10674.49,18:00:00,18:30:00
2020-05-26,10493.34,10433.16,18:00:00,18:00:00
2020-05-27,10162.61,10174.76,18:00:00,18:00:00
2020-05-28,9924.68,10033.48,18:30:00,18:30:00
2020-05-29,10144.32,9970.71,18:00:00,18:00:00
2020-05-30,9276.19,9406.37,18:30:00,18:30:00
2020-05-31,9239.52,9425.23,18:30:00,18:30:00
2020-06-01,10238.38,10120.26,18:00:00,18:30:00
2020-06-02,11588.33,11174.0,18:00:00,18:30:00
2020-06-03,11001.07,11023.67,18:30:00,18:30:00
2020-06-04,11241.11,11165.48,18:30:00,18:30:00
2020-06-05,10731.79,10826.44,18:30:00,18:00:00
2020-06-06,10146.86,10231.81,18:30:00,18:30:00
2020-06-07,10356.92,10546.47,18:00:00,18:30:00
2020-06-08,10470.07,10220.01,18:00:00,18:30:00
2020-06-09,10836.23,10739.5,18:00:00,18:30:00
2020-06-10,10755.09,10482.36,18:00:00,18:30:00
2020-06-11,10366.66,10363.14,18:30:00,18:30:00
2020-06-12,10462.02,10277.95,18:00:00,18:00:00
2020-06-13,9499.67,9534.13,18:00:00,18:30:00
2020-06-14,9596.16,9615.14,18:30:00,18:30:00
2020-06-15,10568.08,10593.53,18:00:00,18:30:00
2020-06-16,10389.26,10410.03,18:30:00,18:30:00
2020-06-17,11113.26,10996.18,18:00:00,18:30:00
2020-06-18,10755.29,11057.77,18:30:00,18:30:00
2020-06-19,10301.93,10506.74,18:00:00,18:30:00
2020-06-20,9664.21,9841.48,18:00:00,18:30:00
2020-06-21,10232.98,10156.48,18:30:00,18:30:00
2020-06-22,11785.27,11608.09,18:30:00,18:30:00
2020-06-23,11980.08,11744.35,18:30:00,18:30:00
2020-06-24,11394.18,11184.07,18:00:00,18:30:00
2020-06-25,11233.08,11059.66,18:30:00,18:30:00
2020-06-26,11015.04,11056.95,18:00:00,18:30:00
2020-06-27,10651.08,10786.32,18:30:00,18:00:00
2020-06-28,10961.22,10889.51,18:30:00,18:30:00
2020-06-29,11575.8,11648.74,18:00:00,18:30:00
2020-06-30,11366.71,11256.55,18:30:00,18:30:00
2020-07-01,10759.78,10698.9,18:30:00,18:30:00
2020-07-02,10107.38,10149.32,18:30:00,18:30:00
2020-07-03,10551.08,10782.45,18:30:00,18:30:00
2020-07-04,10619.09,10780.26,18:30:00,18:30:00
2020-07-05,10738.32,10616.95,18:30:00,18:30:00
2020-07-06,11452.33,11529.14,18:00:00,18:30:00
2020-07-07,11444.93,11351.95,18:30:00,18:30:00
2020-07-08,11346.82,11289.8,18:00:00,18:30:00
2020-07-09,11130.64,10998.88,18:30:00,18:30:00
2020-07-10,10791.27,10575.4,18:00:00,18:30:00
2020-07-11,10202.43,9820.15,18:00:00,18:30:00
2020-07-12,10627.94,10445.74,18:30:00,18:30:00
2020-07-13,11461.61,11481.16,18:30:00,18:30:00
2020-07-14,11668.99,11563.66,18:30:00,18:30:00
2020-07-15,11517.67,11244.38,18:30:00,18:30:00
2020-07-16,11402.02,11345.05,18:30:00,18:30:00
2020-07-17,10966.79,10933.98,18:30:00,18:30:00
2020-07-18,10198.37,10238.03,18:30:00,18:30:00
2020-07-19,10120.36,10074.8,18:30:00,18:30:00
2020-07-20,11222.65,11491.58,19:00:00,18:30:00
2020-07-21,11739.02,11522.98,18:30:00,18:30:00
2020-07-22,11412.82,11156.71,18:30:00,18:30:00
2020-07-23,11276.89,11168.38,18:30:00,18:30:00
2020-07-24,10838.44,10592.19,08:30:00,18:30:00
2020-07-25,10350.39,10125.08,18:00:00,18:30:00
2020-07-26,10722.49,10312.42,18:30:00,18:30:00
2020-07-27,11551.78,10824.54,18:00:00,18:30:00
2020-07-28,10780.31,10581.05,18:30:00,18:30:00
2020-07-29,10551.31,10436.84,18:30:00,18:30:00
2020-07-30,10878.42,10973.04,18:30:00,18:30:00
2020-07-31,10722.05,11093.61,18:30:00,18:30:00
2020-08-01,10056.51,10065.48,18:30:00,18:30:00
2020-08-02,10337.87,10319.79,18:30:00,19:00:00
2020-08-03,10864.97,10864.99,18:30:00,18:30:00
2020-08-04,10702.53,10451.52,18:30:00,19:00:00
2020-08-05,11544.22,11487.45,19:00:00,19:00:00
2020-08-06,11908.24,11913.49,18:30:00,19:00:00
2020-08-07,11880.64,11588.73,18:00:00,18:30:00
2020-08-08,10366.24,10146.34,18:30:00,18:30:00
2020-08-09,11721.16,10863.0,18:30:00,18:30:00
2020-08-10,11735.61,11774.43,18:30:00,18:30:00
2020-08-11,11064.42,11241.91,19:00:00,18:30:00
2020-08-12,10863.32,10797.24,18:30:00,18:30:00
2020-08-13,9890.78,10071.74,19:00:00,18:30:00
2020-08-14,10496.57,10068.74,18:00:00,18:30:00
2020-08-15,9595.14,9620.92,18:30:00,18:30:00
2020-08-16,9690.76,9688.91,18:30:00,19:00:00
2020-08-17,10247.62,10351.75,18:30:00,18:30:00
2020-08-18,9933.88,10091.13,18:30:00,18:30:00
2020-08-19,10533.06,10318.85,18:30:00,18:30:00
2020-08-20,10685.63,10837.06,18:30:00,18:30:00
2020-08-21,10454.05,10325.05,18:30:00,19:00:00
2020-08-22,10765.92,10605.23,18:30:00,18:30:00
2020-08-23,10662.53,10654.1,18:30:00,18:30:00
2020-08-24,11149.92,11229.86,19:00:00,18:30:00
2020-08-25,11500.53,11436.37,19:00:00,18:30:00
2020-08-26,10933.85,10914.86,19:00:00,19:00:00
2020-08-27,10429.81,10351.78,19:00:00,19:00:00
2020-08-28,10086.35,10233.17,19:00:00,18:30:00
2020-08-29,9143.53,9163.69,19:00:00,19:00:00
2020-08-30,8710.85,8944.16,18:30:00,19:00:00
2020-08-31,10090.8,10249.65,18:30:00,18:30:00
2020-09-01,10046.14,10288.28,19:00:00,19:00:00
2020-09-02,9441.79,9331.32,18:30:00,19:00:00
2020-09-03,9044.16,9091.56,18:30:00,18:30:00
2020-09-04,9018.9,8825.51,18:30:00,18:30:00
2020-09-05,8385.24,8710.18,19:00:00,19:00:00
2020-09-06,8678.09,9070.61,19:00:00,19:00:00
2020-09-07,9284.89,9411.11,19:00:00,18:30:00
2020-09-08,9031.87,9069.04,18:30:00,18:30:00
2020-09-09,10255.73,9729.15,18:30:00,18:30:00
2020-09-10,9853.68,9866.08,19:00:00,19:00:00
2020-09-11,9144.28,9182.92,19:00:00,19:00:00
2020-09-12,8467.86,8505.91,19:00:00,19:00:00
2020-09-13,8655.85,8528.63,19:00:00,19:00:00
2020-09-14,9021.34,9227.42,18:30:00,19:00:00
2020-09-15,9003.34,9099.61,19:00:00,19:00:00
2020-09-16,8874.04,8626.59,19:00:00,19:00:00
2020-09-17,8847.75,8630.8,18:30:00,18:30:00
2020-09-18,9001.94,8429.74,18:30:00,19:00:00
2020-09-19,8110.6,8268.78,18:30:00,19:00:00
2020-09-20,8369.79,8328.58,19:00:00,19:00:00
2020-09-21,9072.37,9118.68,18:30:00,18:30:00
2020-09-22,8719.37,8616.65,18:30:00,19:00:00
2020-09-23,8869.74,8529.35,19:00:00,19:00:00
2020-09-24,8974.41,8895.43,19:00:00,19:00:00
2020-09-25,9089.91,8866.18,18:30:00,19:00:00
2020-09-26,8900.59,9388.69,19:00:00,19:00:00
2020-09-27,8977.14,9777.89,19:00:00,19:00:00
2020-09-28,9271.89,9492.32,19:00:00,19:00:00
2020-09-29,9148.04,9149.84,19:00:00,19:00:00
2020-09-30,9209.73,8927.26,19:00:00,19:00:00
2020-10-01,8598.69,8570.26,19:00:00,19:00:00
2020-10-02,8271.89,8256.7,19:00:00,19:00:00
2020-10-03,7926.56,8005.4,19:00:00,19:00:00
2020-10-04,7759.37,8003.08,19:00:00,18:30:00
2020-10-05,8368.35,8191.15,18:00:00,19:00:00
2020-10-06,8389.44,8044.58,18:30:00,18:30:00
2020-10-07,8451.43,8285.63,18:00:00,18:30:00
2020-10-08,8370.56,8227.45,19:00:00,18:30:00
2020-10-09,7945.2,7816.52,19:00:00,19:00:00
2020-10-10,7507.26,7533.59,19:00:00,19:00:00
2020-10-11,7788.95,7659.08,19:00:00,19:00:00
2020-10-12,8336.96,8284.58,18:00:00,18:30:00
2020-10-13,8544.86,8440.26,18:00:00,18:30:00
2020-10-14,8231.45,8184.55,19:00:00,19:00:00
2020-10-15,8520.02,8439.72,19:00:00,18:30:00
2020-10-16,8139.13,8123.69,18:30:00,18:00:00
2020-10-17,7898.85,8035.01,18:30:00,17:30:00
2020-10-18,7833.12,7820.89,18:30:00,19:00:00
2020-10-19,8265.48,8356.9,18:00:00,18:30:00
2020-10-20,8263.87,8353.86,18:00:00,18:30:00
2020-10-21,8268.43,8277.02,19:00:00,18:30:00
2020-10-22,8401.0,8248.27,18:00:00,18:00:00
2020-10-23,8289.45,8462.69,18:00:00,17:30:00
2020-10-24,7956.9,8009.28,18:00:00,17:30:00
2020-10-25,8445.64,8156.18,17:30:00,19:00:00
2020-10-26,9324.77,9113.72,18:00:00,18:30:00
2020-10-27,8538.05,8598.4,19:00:00,18:30:00
2020-10-28,8384.58,8339.07,18:30:00,18:00:00
2020-10-29,8304.85,8307.97,19:00:00,19:00:00
2020-10-30,7895.61,7926.63,19:00:00,18:00:00
2020-10-31,7711.74,7494.09,18:00:00,19:00:00
2020-11-01,7780.44,7747.87,19:00:00,19:00:00
2020-11-02,8131.95,8228.48,18:00:00,19:00:00
2020-11-03,8130.29,8273.27,19:00:00,19:00:00
2020-11-04,8379.01,8376.01,18:00:00,18:00:00
2020-11-05,8880.37,8539.26,18:00:00,19:00:00
2020-11-06,7917.11,7987.75,19:30:00,19:00:00
2020-11-07,7591.23,7704.17,19:30:00,19:30:00
2020-11-08,7617.46,7831.41,19:00:00,19:00:00
2020-11-09,8112.92,8226.76,19:00:00,19:00:00
2020-11-10,8228.87,8251.44,19:30:00,19:00:00
2020-11-11,8594.28,8427.9,18:00:00,18:00:00
2020-11-12,8871.05,8717.16,18:00:00,17:30:00
2020-11-13,8039.33,8483.06,14:30:00,17:00:00
2020-11-14,7767.03,7696.18,19:30:00,19:00:00
2020-11-15,8922.88,8405.87,18:00:00,19:00:00
2020-11-16,11337.12,10848.36,17:00:00,17:00:00
2020-11-17,8338.27,8402.26,17:30:00,18:00:00
2020-11-18,8352.72,8310.71,18:00:00,19:30:00
2020-11-19,8998.05,8792.66,18:00:00,17:30:00
2020-11-20,10404.45,10409.19,17:00:00,17:00:00
2020-11-21,8169.54,7991.55,17:30:00,18:00:00
2020-11-22,8868.73,8817.63,18:00:00,18:00:00
2020-11-23,8674.59,9555.35,18:00:00,17:00:00
2020-11-24,8263.56,8443.95,17:30:00,18:00:00
2020-11-25,8590.29,8530.22,18:00:00,18:00:00
2020-11-26,10798.3,9915.53,17:30:00,17:30:00
2020-11-27,10117.17,9093.89,17:30:00,17:30:00
2020-11-28,12401.82,12030.63,17:00:00,17:30:00
2020-11-29,11865.01,11758.57,16:00:00,17:30:00
2020-11-30,8761.81,8815.63,18:00:00,18:00:00
2020-12-01,11224.11,12190.69,16:30:00,17:00:00
2020-12-02,8707.14,8700.7,17:00:00,17:30:00
2020-12-03,8504.07,9003.33,17:30:00,17:00:00
2020-12-04,9843.4,10118.71,16:30:00,17:00:00
2020-12-05,8138.07,8896.16,18:00:00,17:00:00
2020-12-06,8600.69,8532.5,18:00:00,18:30:00
2020-12-07,9237.17,8720.83,17:30:00,18:00:00
2020-12-08,7932.34,8111.72,18:00:00,19:30:00
2020-12-09,8488.24,8367.8,18:00:00,18:00:00
2020-12-10,8552.09,8340.42,18:00:00,18:00:00
2020-12-11,7741.04,7866.59,19:30:00,18:00:00
2020-12-12,7544.04,7615.14,20:00:00,19:30:00
2020-12-13,7679.73,7886.87,19:30:00,19:30:00
2020-12-14,8383.6,8786.6,18:00:00,17:00:00
2020-12-15,9017.32,9262.91,17:00:00,17:00:00
2020-12-16,9645.14,9968.25,15:30:00,17:00:00
2020-12-17,10753.58,10771.61,16:30:00,17:00:00
2020-12-18,9970.53,9974.3,15:00:00,16:30:00
2020-12-19,7731.91,7594.45,18:00:00,20:00:00
2020-12-20,7931.83,7943.03,18:00:00,18:30:00
2020-12-21,8664.85,8521.94,17:30:00,17:00:00
2020-12-22,8198.66,8792.26,18:00:00,17:30:00
2020-12-23,8091.53,8236.74,18:00:00,18:00:00
2020-12-24,8150.75,7985.17,18:00:00,18:00:00
2020-12-25,6932.8,6904.18,00:00:00,00:00:00
2020-12-26,7264.5,7075.3,19:30:00,20:00:00
2020-12-27,8598.21,8993.07,17:30:00,18:00:00
2020-12-28,7766.12,7057.73,17:00:00,20:00:00
2020-12-29,7690.68,7395.59,18:00:00,19:00:00
2020-12-30,7757.12,7784.94,18:00:00,18:30:00
2020-12-31,7598.82,7255.68,17:00:00,17:00:00
2021-01-01,7209.93,7317.51,18:00:00,18:30:00
2021-01-02,7580.57,7182.36,18:00:00,18:00:00
2021-01-03,8052.25,7736.05,18:00:00,18:30:00
2021-01-04,8836.48,9160.71,15:00:00,17:00:00
2021-01-05,9271.53,8858.15,18:00:00,18:00:00
2021-01-06,8108.64,8180.05,18:00:00,18:00:00
2021-01-07,7936.65,8053.8,18:00:00,18:30:00
2021-01-08,7683.92,7656.07,18:00:00,18:00:00
2021-01-09,7777.51,7572.22,19:00:00,20:00:00
2021-01-10,8434.99,8018.73,18:30:00,20:00:00
2021-01-11,9573.7,8929.75,18:00:00,18:00:00
2021-01-12,10376.04,10166.22,17:30:00,17:30:00
2021-01-13,10430.48,10160.93,18:00:00,18:00:00
2021-01-14,11729.36,11375.91,17:30:00,17:30:00
2021-01-15,9918.4,9363.19,17:00:00,17:30:00
2021-01-16,7736.97,7558.51,18:30:00,18:30:00
2021-01-17,7978.96,7703.7,18:30:00,18:30:00
2021-01-18,10075.24,9722.84,17:30:00,18:00:00
2021-01-19,8450.77,8228.36,18:00:00,18:30:00
2021-01-20,8139.66,8170.96,18:00:00,18:00:00
2021-01-21,9107.78,8805.4,18:00:00,18:00:00
2021-01-22,10934.61,10777.19,17:30:00,17:00:00
2021-01-23,10740.75,10542.73,18:00:00,18:00:00
2021-01-24,11633.06,11344.81,17:00:00,17:30:00
2021-01-25,12197.57,12412.05,17:00:00,18:00:00
2021-01-26,12059.74,12188.52,17:00:00,17:00:00
2021-01-27,9013.7,8926.78,17:30:00,17:00:00
2021-01-28,8552.14,8382.15,17:00:00,17:00:00
2021-01-29,8445.79,8526.86,17:00:00,09:30:00
2021-01-30,9022.3,9260.42,18:00:00,17:30:00
2021-01-31,8230.0,8382.42,18:00:00,18:00:00
2021-02-01,9653.05,9855.91,17:00:00,17:30:00
2021-02-02,8244.71,8278.43,18:00:00,19:30:00
2021-02-03,8393.53,8512.93,18:00:00,18:00:00
2021-02-04,9764.82,9435.96,17:00:00,17:30:00
2021-02-05,10102.9,10035.32,17:00:00,17:00:00
2021-02-06,8210.46,8916.05,18:30:00,17:00:00
2021-02-07,8524.88,8450.68,18:00:00,18:00:00
